14,1030
15,1029.9
16,1029.8
17,1029.7
18,1029.5
19,1029.4
20,1029.3
21,1029.2
22,1029
23,1028.9
24,1028.7
25,1028.6
26,1028.5
27,1028.3
28,1028.1
29,1028
30,1027.8
31,1027.7
32,1027.5
33,1027.3
34,1027.2
35,1027
36,1026.8
37,1026.6
38,1026.4
39,1026.3
40,1026.1
41,1025.9
42,1025.7
43,1025.5
44,1025.3
45,1025.1
46,1024.9
47,1024.7
48,1024.5
49,1024.3
50,1024.1
51,1023.9
52,1023.6
53,1023.4
54,1023.2
55,1023
56,1022.8
57,1022.5
58,1022.3
59,1022.1
60,1021.9
61,1021.6
62,1021.4
63,1021.2
64,1020.9
65,1020.7
66,1020.5
67,1020.2
68,1020
69,1019.8
70,1019.5
71,1019.3
72,1019
73,1018.8
74,1018.6
75,1018.3
76,1018.1
77,1017.8
78,1017.6
79,1017.3
80,1017.1
81,1016.8
82,1016.6
83,1016.3
84,1016.1
85,1015.8
86,1015.5
87,1015.3
88,1015
89,1014.7
90,1014.5
91,1014.2
92,1013.9
93,1013.7
94,1013.4
95,1013.1
96,1012.9
97,1012.6
98,1012.3
99,1012
100,1011.7
101,1011.5
102,1011.2
103,1010.9
104,1010.6
105,1010.3
106,1010
107,1009.7
108,1009.4
109,1009.1
110,1008.8
111,1008.5
112,1008.2
113,1007.9
114,1007.6
115,1007.3
116,1006.9
117,1006.6
118,1006.3
119,1006
120,1005.7
121,1005.3
122,1005
123,1004.7
124,1004.3
125,1004
126,1003.7
127,1003.3
128,1003
129,1002.6
130,1002.3
131,1001.9
132,1001.6
133,1001.2
134,1000.9
135,1000.5
136,1000.2
137,999.79
138,999.43
139,999.06
140,998.7
141,998.33
142,997.96
143,997.59
144,997.22
145,996.85
146,996.48
147,996.1
148,995.73
149,995.35
150,994.97
151,994.59
152,994.21
153,993.83
154,993.45
155,993.07
156,992.69
157,992.31
158,991.92
159,991.54
160,991.16
161,990.77
162,990.39
163,990
164,989.62
165,989.23
166,988.85
167,988.46
168,988.07
169,987.69
170,987.3
171,986.92
172,986.53
173,986.15
174,985.77
175,985.38
176,985
177,984.62
178,984.24
179,983.85
180,983.47
181,983.09
182,982.71
183,982.34
184,981.96
185,981.58
186,981.21
187,980.83
188,980.46
189,980.09
190,979.72
191,979.35
192,978.98
193,978.62
194,978.25
195,977.89
196,977.53
197,977.17
198,976.81
199,976.45
200,976.1
201,975.74
202,975.39
203,975.04
204,974.7
205,974.35
206,974.01
207,973.67
208,973.33
209,972.99
210,972.66
211,972.33
212,972
