14,3.885
15,3.8853
16,3.8857
17,3.886
18,3.8864
19,3.8868
20,3.8871
21,3.8875
22,3.8879
23,3.8883
24,3.8887
25,3.8891
26,3.8895
27,3.8899
28,3.8903
29,3.8907
30,3.8911
31,3.8916
32,3.892
33,3.8925
34,3.8929
35,3.8934
36,3.8938
37,3.8943
38,3.8948
39,3.8952
40,3.8957
41,3.8962
42,3.8967
43,3.8972
44,3.8977
45,3.8982
46,3.8987
47,3.8992
48,3.8997
49,3.9002
50,3.9008
51,3.9013
52,3.9018
53,3.9024
54,3.9029
55,3.9034
56,3.904
57,3.9045
58,3.9051
59,3.9057
60,3.9062
61,3.9068
62,3.9074
63,3.9079
64,3.9085
65,3.9091
66,3.9097
67,3.9103
68,3.9109
69,3.9115
70,3.9121
71,3.9127
72,3.9133
73,3.9139
74,3.9145
75,3.9151
76,3.9157
77,3.9163
78,3.9169
79,3.9176
80,3.9182
81,3.9188
82,3.9195
83,3.9201
84,3.9207
85,3.9214
86,3.922
87,3.9226
88,3.9233
89,3.9239
90,3.9246
91,3.9252
92,3.9259
93,3.9265
94,3.9272
95,3.9278
96,3.9285
97,3.9292
98,3.9298
99,3.9305
100,3.9312
101,3.9318
102,3.9325
103,3.9332
104,3.9338
105,3.9345
106,3.9352
107,3.9358
108,3.9365
109,3.9372
110,3.9379
111,3.9385
112,3.9392
113,3.9399
114,3.9406
115,3.9412
116,3.9419
117,3.9426
118,3.9433
119,3.944
120,3.9446
121,3.9453
122,3.946
123,3.9467
124,3.9474
125,3.948
126,3.9487
127,3.9494
128,3.9501
129,3.9508
130,3.9514
131,3.9521
132,3.9528
133,3.9535
134,3.9541
135,3.9548
136,3.9555
137,3.9562
138,3.9568
139,3.9575
140,3.9582
141,3.9588
142,3.9595
143,3.9602
144,3.9608
145,3.9615
146,3.9622
147,3.9628
148,3.9635
149,3.9641
150,3.9648
151,3.9655
152,3.9661
153,3.9668
154,3.9674
155,3.9681
156,3.9687
157,3.9694
158,3.97
159,3.9706
160,3.9713
161,3.9719
162,3.9725
163,3.9732
164,3.9738
165,3.9744
166,3.9751
167,3.9757
168,3.9763
169,3.9769
170,3.9775
171,3.9781
172,3.9787
173,3.9793
174,3.98
175,3.9805
176,3.9811
177,3.9817
178,3.9823
179,3.9829
180,3.9835
181,3.9841
182,3.9846
183,3.9852
184,3.9858
185,3.9864
186,3.9869
187,3.9875
188,3.988
189,3.9886
190,3.9891
191,3.9897
192,3.9902
193,3.9907
194,3.9913
195,3.9918
196,3.9923
197,3.9928
198,3.9933
199,3.9938
200,3.9943
201,3.9948
202,3.9953
203,3.9958
204,3.9963
205,3.9968
206,3.9973
207,3.9977
208,3.9982
209,3.9987
210,3.9991
211,3.9996
212,4
