8.6,3.81
9,3.8104
10,3.8112
11,3.8121
12,3.813
13,3.8139
14,3.8147
15,3.8156
16,3.8165
17,3.8174
18,3.8182
19,3.8191
20,3.82
21,3.8208
22,3.8217
23,3.8226
24,3.8234
25,3.8243
26,3.8251
27,3.826
28,3.8269
29,3.8277
30,3.8286
31,3.8294
32,3.8303
33,3.8311
34,3.832
35,3.8328
36,3.8337
37,3.8345
38,3.8353
39,3.8362
40,3.837
41,3.8379
42,3.8387
43,3.8395
44,3.8404
45,3.8412
46,3.842
47,3.8429
48,3.8437
49,3.8445
50,3.8453
51,3.8462
52,3.847
53,3.8478
54,3.8486
55,3.8495
56,3.8503
57,3.8511
58,3.8519
59,3.8527
60,3.8535
61,3.8543
62,3.8552
63,3.856
64,3.8568
65,3.8576
66,3.8584
67,3.8592
68,3.86
69,3.8608
70,3.8616
71,3.8624
72,3.8632
73,3.864
74,3.8648
75,3.8656
76,3.8664
77,3.8672
78,3.868
79,3.8688
80,3.8696
81,3.8703
82,3.8711
83,3.8719
84,3.8727
85,3.8735
86,3.8743
87,3.8751
88,3.8758
89,3.8766
90,3.8774
91,3.8782
92,3.8789
93,3.8797
94,3.8805
95,3.8813
96,3.882
97,3.8828
98,3.8836
99,3.8843
100,3.8851
101,3.8859
102,3.8866
103,3.8874
104,3.8882
105,3.8889
106,3.8897
107,3.8905
108,3.8912
109,3.892
110,3.8927
111,3.8935
112,3.8942
113,3.895
114,3.8958
115,3.8965
116,3.8973
117,3.898
118,3.8988
119,3.8995
120,3.9003
121,3.901
122,3.9017
123,3.9025
124,3.9032
125,3.904
126,3.9047
127,3.9055
128,3.9062
129,3.9069
130,3.9077
131,3.9084
132,3.9091
133,3.9099
134,3.9106
135,3.9113
136,3.9121
137,3.9128
138,3.9135
139,3.9143
140,3.915
141,3.9157
142,3.9165
143,3.9172
144,3.9179
145,3.9186
146,3.9194
147,3.9201
148,3.9208
149,3.9215
150,3.9222
151,3.9229
152,3.9237
153,3.9244
154,3.9251
155,3.9258
156,3.9265
157,3.9272
158,3.9279
159,3.9286
160,3.9293
161,3.93
162,3.9307
163,3.9313
164,3.932
165,3.9327
166,3.9334
167,3.9341
168,3.9347
169,3.9354
170,3.9361
171,3.9367
172,3.9374
173,3.9381
174,3.9387
175,3.9394
176,3.94
177,3.9406
178,3.9413
179,3.9419
180,3.9425
181,3.9432
182,3.9438
183,3.9444
184,3.945
185,3.9456
186,3.9462
187,3.9468
188,3.9474
189,3.948
190,3.9486
191,3.9492
192,3.9497
193,3.9503
194,3.9509
195,3.9514
196,3.952
197,3.9525
198,3.9531
199,3.9536
200,3.9541
201,3.9547
202,3.9552
203,3.9557
204,3.9562
205,3.9567
206,3.9572
207,3.9577
208,3.9581
209,3.9586
210,3.9591
211,3.9595
212,3.96
