-40,0.982
-39,0.98164
-38,0.98128
-37,0.98092
-36,0.98056
-35,0.9802
-34,0.97984
-33,0.97949
-32,0.97913
-31,0.97877
-30,0.97841
-29,0.97806
-28,0.9777
-27,0.97735
-26,0.97699
-25,0.97663
-24,0.97628
-23,0.97592
-22,0.97557
-21,0.97522
-20,0.97486
-19,0.97451
-18,0.97416
-17,0.9738
-16,0.97345
-15,0.9731
-14,0.97275
-13,0.9724
-12,0.97204
-11,0.97169
-10,0.97134
-9,0.97099
-8,0.97064
-7,0.9703
-6,0.96995
-5,0.9696
-4,0.96925
-3,0.9689
-2,0.96856
-1,0.96821
0,0.96786
1,0.96752
2,0.96717
3,0.96683
4,0.96648
5,0.96614
6,0.96579
7,0.96545
8,0.96511
9,0.96476
10,0.96442
11,0.96408
12,0.96374
13,0.9634
14,0.96306
15,0.96272
16,0.96238
17,0.96204
18,0.9617
19,0.96136
20,0.96102
21,0.96068
22,0.96035
23,0.96001
24,0.95967
25,0.95934
26,0.959
27,0.95867
28,0.95833
29,0.958
30,0.95767
31,0.95733
32,0.957
33,0.95667
34,0.95634
35,0.95601
36,0.95568
37,0.95535
38,0.95502
39,0.95469
40,0.95437
41,0.95404
42,0.95372
43,0.95339
44,0.95307
45,0.95275
46,0.95243
47,0.9521
48,0.95178
49,0.95146
50,0.95114
51,0.95082
52,0.9505
53,0.95019
54,0.94987
55,0.94955
56,0.94923
57,0.94892
58,0.9486
59,0.94828
60,0.94797
61,0.94765
62,0.94734
63,0.94702
64,0.94671
65,0.94639
66,0.94608
67,0.94576
68,0.94545
69,0.94513
70,0.94482
71,0.9445
72,0.94419
73,0.94387
74,0.94356
75,0.94325
76,0.94293
77,0.94262
78,0.9423
79,0.94199
80,0.94167
81,0.94136
82,0.94104
83,0.94073
84,0.94041
85,0.94009
86,0.93978
87,0.93946
88,0.93914
89,0.93883
90,0.93851
91,0.93819
92,0.93787
93,0.93755
94,0.93723
95,0.93691
96,0.93659
97,0.93627
98,0.93595
99,0.93562
100,0.9353
101,0.93498
102,0.93465
103,0.93433
104,0.934
105,0.93367
106,0.93335
107,0.93302
108,0.93269
109,0.93237
110,0.93204
111,0.93171
112,0.93138
113,0.93105
114,0.93073
115,0.9304
116,0.93007
117,0.92974
118,0.92941
119,0.92908
120,0.92875
121,0.92842
122,0.92809
123,0.92776
124,0.92743
125,0.9271
126,0.92677
127,0.92644
128,0.92611
129,0.92578
130,0.92545
131,0.92511
132,0.92478
133,0.92445
134,0.92412
135,0.92379
136,0.92345
137,0.92312
138,0.92279
139,0.92246
140,0.92212
141,0.92179
142,0.92145
143,0.92112
144,0.92079
145,0.92045
146,0.92012
147,0.91978
148,0.91945
149,0.91911
150,0.91878
151,0.91844
152,0.91811
153,0.91777
154,0.91744
155,0.9171
156,0.91676
157,0.91643
158,0.91609
159,0.91575
160,0.91542
161,0.91508
162,0.91474
163,0.9144
164,0.91407
165,0.91373
166,0.91339
167,0.91305
168,0.91271
169,0.91238
170,0.91204
171,0.9117
172,0.91136
173,0.91102
174,0.91068
175,0.91034
176,0.91
177,0.90966
178,0.90932
179,0.90898
180,0.90864
181,0.9083
182,0.90796
183,0.90761
184,0.90727
185,0.90693
186,0.90659
187,0.90625
188,0.9059
189,0.90556
190,0.90522
191,0.90488
192,0.90453
193,0.90419
194,0.90385
195,0.9035
196,0.90316
197,0.90281
198,0.90247
199,0.90212
200,0.90178
201,0.90143
202,0.90109
203,0.90074
204,0.9004
205,0.90005
206,0.89971
207,0.89936
208,0.89901
209,0.89867
210,0.89832
211,0.89797
212,0.89763
213,0.89728
214,0.89693
215,0.89658
216,0.89623
217,0.89589
218,0.89554
219,0.89519
220,0.89484
221,0.89449
222,0.89414
223,0.89379
224,0.89344
225,0.89309
226,0.89274
227,0.89239
228,0.89204
229,0.89169
230,0.89134
231,0.89099
232,0.89064
233,0.89029
234,0.88994
235,0.88959
236,0.88923
237,0.88888
238,0.88853
239,0.88818
240,0.88783
241,0.88747
242,0.88712
243,0.88677
244,0.88641
245,0.88606
246,0.88571
247,0.88535
248,0.885
