-58,19
-57,18.4
-56,17.82
-55,17.26
-54,16.718
-53,16.195
-52,15.691
-51,15.203
-50,14.734
-49,14.281
-48,13.845
-47,13.425
-46,13.02
-45,12.631
-44,12.257
-43,11.897
-42,11.551
-41,11.218
-40,10.899
-39,10.592
-38,10.298
-37,10.016
-36,9.7457
-35,9.4866
-34,9.2384
-33,9.0008
-32,8.7734
-31,8.5561
-30,8.3483
-29,8.1499
-28,7.9606
-27,7.78
-26,7.6079
-25,7.4441
-24,7.2884
-23,7.1404
-22,7
-21,6.8649
-20,6.7328
-19,6.6038
-18,6.4778
-17,6.3547
-16,6.2344
-15,6.117
-14,6.0023
-13,5.8904
-12,5.7811
-11,5.6744
-10,5.5703
-9,5.4687
-8,5.3695
-7,5.2728
-6,5.1784
-5,5.0863
-4,4.9965
-3,4.9089
-2,4.8236
-1,4.7403
0,4.6592
1,4.5801
2,4.503
3,4.4278
4,4.3547
5,4.2833
6,4.2139
7,4.1463
8,4.0804
9,4.0163
10,3.9538
11,3.8931
12,3.834
13,3.7765
14,3.7205
15,3.6661
16,3.6132
17,3.5618
18,3.5119
19,3.4633
20,3.4162
21,3.3704
22,3.3259
23,3.2828
24,3.241
25,3.2004
26,3.1611
27,3.123
28,3.0861
29,3.0503
30,3.0158
31,2.9823
32,2.95
33,2.9184
34,2.8872
35,2.8564
36,2.8259
37,2.7958
38,2.7661
39,2.7367
40,2.7077
41,2.679
42,2.6507
43,2.6227
44,2.595
45,2.5677
46,2.5407
47,2.5141
48,2.4877
49,2.4617
50,2.436
51,2.4106
52,2.3855
53,2.3608
54,2.3363
55,2.3121
56,2.2883
57,2.2647
58,2.2414
59,2.2184
60,2.1957
61,2.1732
62,2.1511
63,2.1292
64,2.1076
65,2.0862
66,2.0652
67,2.0444
68,2.0238
69,2.0035
70,1.9834
71,1.9636
72,1.9441
73,1.9248
74,1.9057
75,1.8869
76,1.8683
77,1.85
78,1.8319
79,1.814
80,1.7963
81,1.7789
82,1.7616
83,1.7446
84,1.7278
85,1.7113
86,1.6949
87,1.6787
88,1.6628
89,1.6471
90,1.6315
91,1.6162
92,1.601
93,1.5861
94,1.5713
95,1.5567
96,1.5423
97,1.5281
98,1.5141
99,1.5003
100,1.4866
101,1.4731
102,1.4598
103,1.4467
104,1.4337
105,1.421
106,1.4083
107,1.3959
108,1.3836
109,1.3714
110,1.3595
111,1.3476
112,1.336
113,1.3245
114,1.3131
115,1.3019
116,1.2908
117,1.2799
118,1.2691
119,1.2585
120,1.248
121,1.2377
122,1.2275
123,1.2174
124,1.2075
125,1.1976
126,1.188
127,1.1784
128,1.169
129,1.1597
130,1.1506
131,1.1416
132,1.1326
133,1.1239
134,1.1152
135,1.1066
136,1.0982
137,1.0899
138,1.0817
139,1.0736
140,1.0656
141,1.0578
142,1.05
143,1.0424
144,1.0348
145,1.0274
146,1.0201
147,1.0129
148,1.0057
149,0.99873
150,0.99182
151,0.985
152,0.97828
153,0.97167
154,0.96514
155,0.95872
156,0.95238
157,0.94615
158,0.94
159,0.93392
160,0.92786
161,0.92184
162,0.91585
163,0.90989
164,0.90397
165,0.89808
166,0.89222
167,0.88639
168,0.8806
169,0.87484
170,0.86911
171,0.86342
172,0.85776
173,0.85214
174,0.84655
175,0.84099
176,0.83547
177,0.82999
178,0.82454
179,0.81913
180,0.81375
181,0.8084
182,0.80309
183,0.79782
184,0.79258
185,0.78738
186,0.78222
187,0.77709
188,0.772
189,0.76694
190,0.76192
191,0.75693
192,0.75198
193,0.74707
194,0.74219
195,0.73735
196,0.73255
197,0.72778
198,0.72305
199,0.71836
200,0.7137
201,0.70908
202,0.70449
203,0.69994
204,0.69542
205,0.69095
206,0.6865
207,0.6821
208,0.67773
209,0.6734
210,0.6691
211,0.66484
212,0.66061
213,0.65642
214,0.65227
215,0.64815
216,0.64406
217,0.64002
218,0.636
219,0.63203
220,0.62808
221,0.62418
222,0.6203
223,0.61647
224,0.61267
225,0.6089
226,0.60517
227,0.60147
228,0.5978
229,0.59417
230,0.59058
231,0.58702
232,0.58349
233,0.58
234,0.57654
235,0.57311
236,0.56972
237,0.56636
238,0.56304
239,0.55975
240,0.55649
241,0.55326
242,0.55007
243,0.54691
244,0.54378
245,0.54069
246,0.53762
247,0.53459
248,0.53159
249,0.52863
250,0.52569
251,0.52279
252,0.51992
253,0.51708
254,0.51427
255,0.51149
256,0.50874
257,0.50603
258,0.50334
259,0.50069
260,0.49807
261,0.49547
262,0.49291
263,0.49038
264,0.48787
265,0.4854
266,0.48296
267,0.48055
268,0.47816
269,0.47581
270,0.47348
271,0.47119
272,0.46892
273,0.46668
274,0.46448
275,0.4623
276,0.46014
277,0.45802
278,0.45593
279,0.45386
280,0.45182
281,0.44981
282,0.44783
283,0.44588
284,0.44395
285,0.44205
286,0.44018
287,0.43834
288,0.43652
289,0.43473
290,0.43297
291,0.43124
292,0.42953
293,0.42785
294,0.42619
295,0.42457
296,0.42297
297,0.42139
298,0.41984
299,0.41832
300,0.41683
301,0.41536
302,0.41392
303,0.4125
304,0.41111
305,0.40975
306,0.40841
307,0.4071
308,0.40581
309,0.40455
310,0.40332
311,0.40211
312,0.40093
312.8,0.4
